Date,Centre_Name,Commodity_Name,Price
28-01-14,BHAGALPUR,Potato,800
28-01-14,RANCHI,Potato,NA
28-01-14,BHUBANESHWAR,Potato,1200
28-01-14,CUTTACK,Potato,1300
28-01-14,SAMBALPUR,Potato,1260
28-01-14,ROURKELA,Potato,1300
28-01-14,KOLKATA,Potato,800
28-01-14,SILIGURI,Potato,600
28-01-14,PORT BLAIR,Potato,2200
28-01-14,ITANAGAR,Potato,NA
28-01-14,GUWAHATI,Potato,700
28-01-14,SHILLONG,Potato,1000
28-01-14,AIZWAL,Potato,2400
28-01-14,DIMAPUR,Potato,1700
28-01-14,AGARTALA,Potato,1400
28-01-14,VIJAYWADA,Potato,1400
28-01-14,VISAKHAPATNAM,Potato,800
28-01-14,BENGALURU,Potato,1700
28-01-14,DHARWAD,Potato,1800
28-01-14,T.PURAM,Potato,2400
28-01-14,ERNAKULAM,Potato,2100
28-01-14,KOZHIKODE,Potato,1600
28-01-14,PUDUCHERRY,Potato,1800
28-01-14,CHENNAI,Potato,1000
28-01-14,DINDIGUL,Potato,1800
28-01-14,THIRUCHIRAPALLI,Potato,1400
28-01-14,HYDERABAD,Potato,1200
30-01-14,CHANDIGARH,Potato,1000
30-01-14,DELHI,Potato,900
30-01-14,HISAR,Potato,800
30-01-14,KARNAL,Potato,850
30-01-14,SHIMLA,Potato,1200
30-01-14,MANDI,Potato,850
30-01-14,SRINAGAR,Potato,NA
30-01-14,JAMMU,Potato,1000
30-01-14,AMRITSAR,Potato,1100
30-01-14,LUDHIANA,Potato,800
30-01-14,BATHINDA,Potato,700
30-01-14,LUCKNOW,Potato,1000
30-01-14,KANPUR,Potato,800
30-01-14,VARANASI,Potato,1300
30-01-14,AGRA,Potato,1000
30-01-14,DEHRADUN,Potato,1000
30-01-14,RAIPUR,Potato,1300
30-01-14,PANAJI,Potato,1700
30-01-14,AHMEDABAD,Potato,1800
30-01-14,RAJKOT,Potato,750
30-01-14,BHOPAL,Potato,1500
30-01-14,INDORE,Potato,NA
30-01-14,GWALIOR,Potato,1800
30-01-14,JABALPUR,Potato,1000
30-01-14,MUMBAI,Potato,1150
30-01-14,NAGPUR,Potato,1000
30-01-14,JAIPUR,Potato,700
30-01-14,JODHPUR,Potato,NA
30-01-14,KOTA,Potato,NA
30-01-14,PATNA,Potato,1450
30-01-14,BHAGALPUR,Potato,600
30-01-14,RANCHI,Potato,NA
30-01-14,BHUBANESHWAR,Potato,1200
30-01-14,CUTTACK,Potato,1300
30-01-14,SAMBALPUR,Potato,1260
30-01-14,ROURKELA,Potato,1300
30-01-14,KOLKATA,Potato,800
30-01-14,SILIGURI,Potato,600
30-01-14,PORT BLAIR,Potato,2200
30-01-14,ITANAGAR,Potato,NA
30-01-14,GUWAHATI,Potato,700
30-01-14,SHILLONG,Potato,1000
30-01-14,AIZWAL,Potato,2400
30-01-14,DIMAPUR,Potato,1700
30-01-14,AGARTALA,Potato,950
30-01-14,VIJAYWADA,Potato,1400
30-01-14,VISAKHAPATNAM,Potato,800
30-01-14,BENGALURU,Potato,1700
30-01-14,DHARWAD,Potato,1800
30-01-14,T.PURAM,Potato,2100
30-01-14,ERNAKULAM,Potato,2100
30-01-14,KOZHIKODE,Potato,1600
30-01-14,PUDUCHERRY,Potato,1800
30-01-14,CHENNAI,Potato,900
30-01-14,DINDIGUL,Potato,1600
30-01-14,THIRUCHIRAPALLI,Potato,1400
30-01-14,HYDERABAD,Potato,1200
31-01-14,CHANDIGARH,Potato,1000
31-01-14,DELHI,Potato,888
31-01-14,HISAR,Potato,1000
31-01-14,KARNAL,Potato,860
31-01-14,SHIMLA,Potato,NA
31-01-14,MANDI,Potato,850
31-01-14,SRINAGAR,Potato,NA
31-01-14,JAMMU,Potato,1000
31-01-14,AMRITSAR,Potato,1100
31-01-14,LUDHIANA,Potato,800
31-01-14,BATHINDA,Potato,700
31-01-14,LUCKNOW,Potato,1000
31-01-14,KANPUR,Potato,800
31-01-14,VARANASI,Potato,1300
31-01-14,AGRA,Potato,800
31-01-14,DEHRADUN,Potato,1000
31-01-14,RAIPUR,Potato,1300
31-01-14,PANAJI,Potato,NA
31-01-14,AHMEDABAD,Potato,1800
31-01-14,RAJKOT,Potato,700
31-01-14,BHOPAL,Potato,1500
31-01-14,INDORE,Potato,NA
31-01-14,GWALIOR,Potato,1800
31-01-14,JABALPUR,Potato,NA
31-01-14,MUMBAI,Potato,1050
31-01-14,NAGPUR,Potato,1000
31-01-14,JAIPUR,Potato,500
31-01-14,JODHPUR,Potato,NA
31-01-14,KOTA,Potato,NA
31-01-14,PATNA,Potato,800
31-01-14,BHAGALPUR,Potato,600
31-01-14,RANCHI,Potato,NA
31-01-14,BHUBANESHWAR,Potato,1200
31-01-14,CUTTACK,Potato,1250
31-01-14,SAMBALPUR,Potato,1260
31-01-14,ROURKELA,Potato,1300
31-01-14,KOLKATA,Potato,800
31-01-14,SILIGURI,Potato,600
31-01-14,PORT BLAIR,Potato,NA
31-01-14,ITANAGAR,Potato,NA
31-01-14,GUWAHATI,Potato,NA
31-01-14,SHILLONG,Potato,1000
31-01-14,AIZWAL,Potato,2200
31-01-14,DIMAPUR,Potato,1700
31-01-14,AGARTALA,Potato,NA
31-01-14,VIJAYWADA,Potato,1400
31-01-14,VISAKHAPATNAM,Potato,800
31-01-14,BENGALURU,Potato,1700
31-01-14,DHARWAD,Potato,1800
31-01-14,T.PURAM,Potato,2100
31-01-14,ERNAKULAM,Potato,2100
31-01-14,KOZHIKODE,Potato,1600
31-01-14,PUDUCHERRY,Potato,1600
31-01-14,CHENNAI,Potato,900
31-01-14,DINDIGUL,Potato,1600
31-01-14,THIRUCHIRAPALLI,Potato,1400
31-01-14,HYDERABAD,Potato,1200
03-02-14,CHANDIGARH,Potato,1000
03-02-14,DELHI,Potato,NA
03-02-14,HISAR,Potato,1000
03-02-14,KARNAL,Potato,850
03-02-14,SHIMLA,Potato,NA
03-02-14,MANDI,Potato,850
03-02-14,SRINAGAR,Potato,NA
03-02-14,JAMMU,Potato,NA
03-02-14,AMRITSAR,Potato,1100
03-02-14,LUDHIANA,Potato,800
03-02-14,BATHINDA,Potato,700
03-02-14,LUCKNOW,Potato,1000
03-02-14,KANPUR,Potato,800
03-02-14,VARANASI,Potato,1300
03-02-14,AGRA,Potato,800
03-02-14,DEHRADUN,Potato,1000
03-02-14,RAIPUR,Potato,1300
03-02-14,PANAJI,Potato,1400
03-02-14,AHMEDABAD,Potato,1800
03-02-14,RAJKOT,Potato,800
03-02-14,BHOPAL,Potato,1500
03-02-14,INDORE,Potato,625
03-02-14,GWALIOR,Potato,1800
03-02-14,JABALPUR,Potato,1000
03-02-14,MUMBAI,Potato,1100
03-02-14,NAGPUR,Potato,1000
03-02-14,JAIPUR,Potato,500
03-02-14,JODHPUR,Potato,NA
03-02-14,KOTA,Potato,NA
03-02-14,PATNA,Potato,800
03-02-14,BHAGALPUR,Potato,700
03-02-14,RANCHI,Potato,NA
03-02-14,BHUBANESHWAR,Potato,1200
03-02-14,CUTTACK,Potato,900
03-02-14,SAMBALPUR,Potato,1260
03-02-14,ROURKELA,Potato,1300
03-02-14,KOLKATA,Potato,800
03-02-14,SILIGURI,Potato,600
03-02-14,PORT BLAIR,Potato,2200
03-02-14,ITANAGAR,Potato,NA
03-02-14,GUWAHATI,Potato,600
03-02-14,SHILLONG,Potato,1000
03-02-14,AIZWAL,Potato,NA
03-02-14,DIMAPUR,Potato,1700
03-02-14,AGARTALA,Potato,950
03-02-14,VIJAYWADA,Potato,1400
03-02-14,VISAKHAPATNAM,Potato,900
03-02-14,BENGALURU,Potato,1700
03-02-14,DHARWAD,Potato,1600
03-02-14,T.PURAM,Potato,NA
03-02-14,ERNAKULAM,Potato,NA
03-02-14,KOZHIKODE,Potato,NA
03-02-14,PUDUCHERRY,Potato,1700
03-02-14,CHENNAI,Potato,1000
03-02-14,DINDIGUL,Potato,1600
03-02-14,THIRUCHIRAPALLI,Potato,1400
03-02-14,HYDERABAD,Potato,1400
04-02-14,CHANDIGARH,Potato,1000
04-02-14,DELHI,Potato,888
04-02-14,HISAR,Potato,NA
04-02-14,KARNAL,Potato,NA
04-02-14,SHIMLA,Potato,1100
04-02-14,MANDI,Potato,850
04-02-14,SRINAGAR,Potato,NA
04-02-14,JAMMU,Potato,1000
04-02-14,AMRITSAR,Potato,1100
04-02-14,LUDHIANA,Potato,NA
04-02-14,BATHINDA,Potato,NA
04-02-14,LUCKNOW,Potato,800
04-02-14,KANPUR,Potato,800
04-02-14,VARANASI,Potato,1300
04-02-14,AGRA,Potato,800
04-02-14,DEHRADUN,Potato,NA
04-02-14,RAIPUR,Potato,1300
04-02-14,PANAJI,Potato,NA
04-02-14,AHMEDABAD,Potato,1800
04-02-14,RAJKOT,Potato,750
04-02-14,BHOPAL,Potato,1500
04-02-14,INDORE,Potato,750
04-02-14,GWALIOR,Potato,1800
04-02-14,JABALPUR,Potato,1000
04-02-14,MUMBAI,Potato,1050
04-02-14,NAGPUR,Potato,1000
04-02-14,JAIPUR,Potato,500
04-02-14,JODHPUR,Potato,1120
04-02-14,KOTA,Potato,NA
04-02-14,PATNA,Potato,NA
04-02-14,BHAGALPUR,Potato,NA
04-02-14,RANCHI,Potato,NA
04-02-14,BHUBANESHWAR,Potato,NA
04-02-14,CUTTACK,Potato,NA
04-02-14,SAMBALPUR,Potato,NA
04-02-14,ROURKELA,Potato,NA
04-02-14,KOLKATA,Potato,NA
04-02-14,SILIGURI,Potato,NA
04-02-14,PORT BLAIR,Potato,NA
04-02-14,ITANAGAR,Potato,NA
04-02-14,GUWAHATI,Potato,600
04-02-14,SHILLONG,Potato,NA
04-02-14,AIZWAL,Potato,2400
04-02-14,DIMAPUR,Potato,1700
04-02-14,AGARTALA,Potato,NA
04-02-14,VIJAYWADA,Potato,1400
04-02-14,VISAKHAPATNAM,Potato,900
04-02-14,BENGALURU,Potato,1600
04-02-14,DHARWAD,Potato,NA
04-02-14,T.PURAM,Potato,2100
04-02-14,ERNAKULAM,Potato,2100
04-02-14,KOZHIKODE,Potato,1600
04-02-14,PUDUCHERRY,Potato,1700
04-02-14,CHENNAI,Potato,1000
04-02-14,DINDIGUL,Potato,1600
04-02-14,THIRUCHIRAPALLI,Potato,1400
04-02-14,HYDERABAD,Potato,1400
05-02-14,CHANDIGARH,Potato,1000
05-02-14,DELHI,Potato,838
05-02-14,HISAR,Potato,1000
05-02-14,KARNAL,Potato,850
05-02-14,SHIMLA,Potato,NA
05-02-14,MANDI,Potato,850
05-02-14,SRINAGAR,Potato,NA
05-02-14,JAMMU,Potato,1000
05-02-14,AMRITSAR,Potato,1100
05-02-14,LUDHIANA,Potato,NA
05-02-14,BATHINDA,Potato,600
05-02-14,LUCKNOW,Potato,800
05-02-14,KANPUR,Potato,800
05-02-14,VARANASI,Potato,1300
05-02-14,AGRA,Potato,800
05-02-14,DEHRADUN,Potato,1000
05-02-14,RAIPUR,Potato,1100
05-02-14,PANAJI,Potato,1300
05-02-14,AHMEDABAD,Potato,1800
05-02-14,RAJKOT,Potato,750
05-02-14,BHOPAL,Potato,1500
05-02-14,INDORE,Potato,700
05-02-14,GWALIOR,Potato,1800
05-02-14,JABALPUR,Potato,1000
05-02-14,MUMBAI,Potato,1050
05-02-14,NAGPUR,Potato,1000
05-02-14,JAIPUR,Potato,500
05-02-14,JODHPUR,Potato,1120
05-02-14,KOTA,Potato,NA
05-02-14,PATNA,Potato,800
05-02-14,BHAGALPUR,Potato,600
05-02-14,RANCHI,Potato,800
05-02-14,BHUBANESHWAR,Potato,730
05-02-14,CUTTACK,Potato,780
05-02-14,SAMBALPUR,Potato,750
05-02-14,ROURKELA,Potato,NA
05-02-14,KOLKATA,Potato,800
05-02-14,SILIGURI,Potato,NA
05-02-14,PORT BLAIR,Potato,NA
05-02-14,ITANAGAR,Potato,NA
05-02-14,GUWAHATI,Potato,600
05-02-14,SHILLONG,Potato,NA
05-02-14,AIZWAL,Potato,2400
05-02-14,DIMAPUR,Potato,NA
05-02-14,AGARTALA,Potato,950
05-02-14,VIJAYWADA,Potato,1400
05-02-14,VISAKHAPATNAM,Potato,900
05-02-14,BENGALURU,Potato,1600
05-02-14,DHARWAD,Potato,NA
05-02-14,T.PURAM,Potato,2100
05-02-14,ERNAKULAM,Potato,2100
05-02-14,KOZHIKODE,Potato,1600
05-02-14,PUDUCHERRY,Potato,1700
05-02-14,CHENNAI,Potato,1000
05-02-14,DINDIGUL,Potato,1600
05-02-14,THIRUCHIRAPALLI,Potato,1400
05-02-14,HYDERABAD,Potato,1400
06-02-14,CHANDIGARH,Potato,1000
06-02-14,DELHI,Potato,850
06-02-14,HISAR,Potato,1000
06-02-14,KARNAL,Potato,860
06-02-14,SHIMLA,Potato,1000
06-02-14,MANDI,Potato,850
06-02-14,SRINAGAR,Potato,NA
06-02-14,JAMMU,Potato,1000
06-02-14,AMRITSAR,Potato,1100
06-02-14,LUDHIANA,Potato,800
06-02-14,BATHINDA,Potato,NA
06-02-14,LUCKNOW,Potato,800
06-02-14,KANPUR,Potato,800
06-02-14,VARANASI,Potato,1300
06-02-14,AGRA,Potato,800
06-02-14,DEHRADUN,Potato,1000
06-02-14,RAIPUR,Potato,1100
06-02-14,PANAJI,Potato,1300
06-02-14,AHMEDABAD,Potato,1800
06-02-14,RAJKOT,Potato,725
06-02-14,BHOPAL,Potato,1500
06-02-14,INDORE,Potato,750
06-02-14,GWALIOR,Potato,1800
06-02-14,JABALPUR,Potato,1000
06-02-14,MUMBAI,Potato,1050
06-02-14,NAGPUR,Potato,1000
06-02-14,JAIPUR,Potato,500
06-02-14,JODHPUR,Potato,1120
06-02-14,KOTA,Potato,1500
06-02-14,PATNA,Potato,800
06-02-14,BHAGALPUR,Potato,600
06-02-14,RANCHI,Potato,NA
06-02-14,BHUBANESHWAR,Potato,730
06-02-14,CUTTACK,Potato,780
06-02-14,SAMBALPUR,Potato,750
06-02-14,ROURKELA,Potato,900
06-02-14,KOLKATA,Potato,800
06-02-14,SILIGURI,Potato,600
06-02-14,PORT BLAIR,Potato,NA
06-02-14,ITANAGAR,Potato,NA
06-02-14,GUWAHATI,Potato,600
06-02-14,SHILLONG,Potato,NA
06-02-14,AIZWAL,Potato,2400
06-02-14,DIMAPUR,Potato,1700
06-02-14,AGARTALA,Potato,950
06-02-14,VIJAYWADA,Potato,1400
06-02-14,VISAKHAPATNAM,Potato,900
06-02-14,BENGALURU,Potato,1600
06-02-14,DHARWAD,Potato,1600
06-02-14,T.PURAM,Potato,2100
06-02-14,ERNAKULAM,Potato,2100
06-02-14,KOZHIKODE,Potato,1600
06-02-14,PUDUCHERRY,Potato,1600
06-02-14,CHENNAI,Potato,900
06-02-14,DINDIGUL,Potato,1600
06-02-14,THIRUCHIRAPALLI,Potato,1400
06-02-14,HYDERABAD,Potato,1400
07-02-14,CHANDIGARH,Potato,1000
07-02-14,DELHI,Potato,812
07-02-14,HISAR,Potato,1000
07-02-14,KARNAL,Potato,850
07-02-14,SHIMLA,Potato,1000
07-02-14,MANDI,Potato,850
07-02-14,SRINAGAR,Potato,NA
07-02-14,JAMMU,Potato,1000
07-02-14,AMRITSAR,Potato,1100
07-02-14,LUDHIANA,Potato,NA
07-02-14,BATHINDA,Potato,NA
07-02-14,LUCKNOW,Potato,800
07-02-14,KANPUR,Potato,800
07-02-14,VARANASI,Potato,1300
07-02-14,AGRA,Potato,700
07-02-14,DEHRADUN,Potato,1000
07-02-14,RAIPUR,Potato,1100
07-02-14,PANAJI,Potato,1400
07-02-14,AHMEDABAD,Potato,1800
07-02-14,RAJKOT,Potato,725
07-02-14,BHOPAL,Potato,NA
07-02-14,INDORE,Potato,700
07-02-14,GWALIOR,Potato,1800
07-02-14,JABALPUR,Potato,1000
07-02-14,MUMBAI,Potato,1050
07-02-14,NAGPUR,Potato,1000
07-02-14,JAIPUR,Potato,500
07-02-14,JODHPUR,Potato,1120
07-02-14,KOTA,Potato,NA
07-02-14,PATNA,Potato,800
07-02-14,BHAGALPUR,Potato,600
07-02-14,RANCHI,Potato,NA
07-02-14,BHUBANESHWAR,Potato,730
07-02-14,CUTTACK,Potato,780
07-02-14,SAMBALPUR,Potato,700
07-02-14,ROURKELA,Potato,900
07-02-14,KOLKATA,Potato,800
07-02-14,SILIGURI,Potato,600
07-02-14,PORT BLAIR,Potato,NA
07-02-14,ITANAGAR,Potato,NA
07-02-14,GUWAHATI,Potato,650
07-02-14,SHILLONG,Potato,1000
07-02-14,AIZWAL,Potato,NA
07-02-14,DIMAPUR,Potato,1700
07-02-14,AGARTALA,Potato,950
07-02-14,VIJAYWADA,Potato,1400
07-02-14,VISAKHAPATNAM,Potato,900
07-02-14,BENGALURU,Potato,1700
07-02-14,DHARWAD,Potato,1600
07-02-14,T.PURAM,Potato,2100
07-02-14,ERNAKULAM,Potato,2100
07-02-14,KOZHIKODE,Potato,1600
07-02-14,PUDUCHERRY,Potato,1600
07-02-14,CHENNAI,Potato,900
07-02-14,DINDIGUL,Potato,1600
07-02-14,THIRUCHIRAPALLI,Potato,1400
07-02-14,HYDERABAD,Potato,1400
10-02-14,CHANDIGARH,Potato,1000
10-02-14,DELHI,Potato,812
10-02-14,HISAR,Potato,1000
10-02-14,KARNAL,Potato,850
10-02-14,SHIMLA,Potato,1000
10-02-14,MANDI,Potato,850
10-02-14,SRINAGAR,Potato,NA
10-02-14,JAMMU,Potato,950
10-02-14,AMRITSAR,Potato,1100
10-02-14,LUDHIANA,Potato,NA
10-02-14,BATHINDA,Potato,NA
10-02-14,LUCKNOW,Potato,800
10-02-14,KANPUR,Potato,800
10-02-14,VARANASI,Potato,1300
10-02-14,AGRA,Potato,700
10-02-14,DEHRADUN,Potato,1000
10-02-14,RAIPUR,Potato,1100
10-02-14,PANAJI,Potato,1400
10-02-14,AHMEDABAD,Potato,1800
10-02-14,RAJKOT,Potato,755
10-02-14,BHOPAL,Potato,NA
10-02-14,INDORE,Potato,625
10-02-14,GWALIOR,Potato,1800
10-02-14,JABALPUR,Potato,1000
10-02-14,MUMBAI,Potato,1050
10-02-14,NAGPUR,Potato,1000
10-02-14,JAIPUR,Potato,500
10-02-14,JODHPUR,Potato,1120
10-02-14,KOTA,Potato,NA
10-02-14,PATNA,Potato,800
10-02-14,BHAGALPUR,Potato,800
10-02-14,RANCHI,Potato,NA
10-02-14,BHUBANESHWAR,Potato,700
10-02-14,CUTTACK,Potato,780
10-02-14,SAMBALPUR,Potato,750
10-02-14,ROURKELA,Potato,900
10-02-14,KOLKATA,Potato,800
10-02-14,SILIGURI,Potato,600
10-02-14,PORT BLAIR,Potato,NA
10-02-14,ITANAGAR,Potato,NA
10-02-14,GUWAHATI,Potato,650
10-02-14,SHILLONG,Potato,1000
10-02-14,AIZWAL,Potato,2400
10-02-14,DIMAPUR,Potato,1700
10-02-14,AGARTALA,Potato,950
10-02-14,VIJAYWADA,Potato,1400
10-02-14,VISAKHAPATNAM,Potato,900
10-02-14,BENGALURU,Potato,1700
10-02-14,DHARWAD,Potato,1600
10-02-14,T.PURAM,Potato,2100
10-02-14,ERNAKULAM,Potato,2000
10-02-14,KOZHIKODE,Potato,1600
10-02-14,PUDUCHERRY,Potato,1600
10-02-14,CHENNAI,Potato,800
10-02-14,DINDIGUL,Potato,1600
10-02-14,THIRUCHIRAPALLI,Potato,1400
10-02-14,HYDERABAD,Potato,1400
11-02-14,CHANDIGARH,Potato,1000
11-02-14,DELHI,Potato,812
11-02-14,HISAR,Potato,1000
11-02-14,KARNAL,Potato,860
11-02-14,SHIMLA,Potato,1000
11-02-14,MANDI,Potato,850
11-02-14,SRINAGAR,Potato,NA
11-02-14,JAMMU,Potato,950
11-02-14,AMRITSAR,Potato,1100
11-02-14,LUDHIANA,Potato,800
11-02-14,BATHINDA,Potato,NA
11-02-14,LUCKNOW,Potato,800
11-02-14,KANPUR,Potato,800
11-02-14,VARANASI,Potato,1300
11-02-14,AGRA,Potato,700
11-02-14,DEHRADUN,Potato,1000
11-02-14,RAIPUR,Potato,1100
11-02-14,PANAJI,Potato,1400
11-02-14,AHMEDABAD,Potato,1800
11-02-14,RAJKOT,Potato,775
11-02-14,BHOPAL,Potato,1500
11-02-14,INDORE,Potato,700
11-02-14,GWALIOR,Potato,NA
11-02-14,JABALPUR,Potato,1000
11-02-14,MUMBAI,Potato,1050
11-02-14,NAGPUR,Potato,1000
11-02-14,JAIPUR,Potato,500
11-02-14,JODHPUR,Potato,NA
11-02-14,KOTA,Potato,NA
11-02-14,PATNA,Potato,800
11-02-14,BHAGALPUR,Potato,800
11-02-14,RANCHI,Potato,NA
11-02-14,BHUBANESHWAR,Potato,700
11-02-14,CUTTACK,Potato,780
11-02-14,SAMBALPUR,Potato,700
11-02-14,ROURKELA,Potato,900
11-02-14,KOLKATA,Potato,600
11-02-14,SILIGURI,Potato,600
11-02-14,PORT BLAIR,Potato,NA
11-02-14,ITANAGAR,Potato,NA
11-02-14,GUWAHATI,Potato,700
11-02-14,SHILLONG,Potato,1000
11-02-14,AIZWAL,Potato,2400
11-02-14,DIMAPUR,Potato,1700
11-02-14,AGARTALA,Potato,950
11-02-14,VIJAYWADA,Potato,1300
11-02-14,VISAKHAPATNAM,Potato,800
11-02-14,BENGALURU,Potato,1700
11-02-14,DHARWAD,Potato,1600
11-02-14,T.PURAM,Potato,2100
11-02-14,ERNAKULAM,Potato,2000
11-02-14,KOZHIKODE,Potato,1600
11-02-14,PUDUCHERRY,Potato,1500
11-02-14,CHENNAI,Potato,800
11-02-14,DINDIGUL,Potato,1600
11-02-14,THIRUCHIRAPALLI,Potato,1400
11-02-14,HYDERABAD,Potato,1400
12-02-14,CHANDIGARH,Potato,1000
12-02-14,DELHI,Potato,738
12-02-14,HISAR,Potato,1000
12-02-14,KARNAL,Potato,850
12-02-14,SHIMLA,Potato,1000
12-02-14,MANDI,Potato,850
12-02-14,SRINAGAR,Potato,NA
12-02-14,JAMMU,Potato,950
12-02-14,AMRITSAR,Potato,1100
12-02-14,LUDHIANA,Potato,800
12-02-14,BATHINDA,Potato,NA
12-02-14,LUCKNOW,Potato,800
12-02-14,KANPUR,Potato,800
12-02-14,VARANASI,Potato,1300
12-02-14,AGRA,Potato,700
12-02-14,DEHRADUN,Potato,1000
12-02-14,RAIPUR,Potato,1100
12-02-14,PANAJI,Potato,NA
12-02-14,AHMEDABAD,Potato,1800
12-02-14,RAJKOT,Potato,750
12-02-14,BHOPAL,Potato,NA
12-02-14,INDORE,Potato,700
12-02-14,GWALIOR,Potato,1800
12-02-14,JABALPUR,Potato,1000
12-02-14,MUMBAI,Potato,1050
12-02-14,NAGPUR,Potato,1000
12-02-14,JAIPUR,Potato,500
12-02-14,JODHPUR,Potato,850
12-02-14,KOTA,Potato,NA
12-02-14,PATNA,Potato,800
12-02-14,BHAGALPUR,Potato,600
12-02-14,RANCHI,Potato,NA
12-02-14,BHUBANESHWAR,Potato,700
12-02-14,CUTTACK,Potato,780
12-02-14,SAMBALPUR,Potato,680
12-02-14,ROURKELA,Potato,900
12-02-14,KOLKATA,Potato,600
12-02-14,SILIGURI,Potato,600
12-02-14,PORT BLAIR,Potato,NA
12-02-14,ITANAGAR,Potato,NA
12-02-14,GUWAHATI,Potato,700
12-02-14,SHILLONG,Potato,1000
12-02-14,AIZWAL,Potato,2400
12-02-14,DIMAPUR,Potato,1700
12-02-14,AGARTALA,Potato,950
12-02-14,VIJAYWADA,Potato,1300
12-02-14,VISAKHAPATNAM,Potato,800
12-02-14,BENGALURU,Potato,1700
12-02-14,DHARWAD,Potato,1600
12-02-14,T.PURAM,Potato,2100
12-02-14,ERNAKULAM,Potato,2000
12-02-14,KOZHIKODE,Potato,1600
12-02-14,PUDUCHERRY,Potato,1500
12-02-14,CHENNAI,Potato,800
12-02-14,DINDIGUL,Potato,NA
12-02-14,THIRUCHIRAPALLI,Potato,1400
12-02-14,HYDERABAD,Potato,1400
13-02-14,CHANDIGARH,Potato,1000
13-02-14,DELHI,Potato,738
13-02-14,HISAR,Potato,1000
13-02-14,KARNAL,Potato,820
13-02-14,SHIMLA,Potato,NA
13-02-14,MANDI,Potato,850
13-02-14,SRINAGAR,Potato,NA
13-02-14,JAMMU,Potato,NA
13-02-14,AMRITSAR,Potato,1100
13-02-14,LUDHIANA,Potato,800
13-02-14,BATHINDA,Potato,500
13-02-14,LUCKNOW,Potato,800
13-02-14,KANPUR,Potato,800
13-02-14,VARANASI,Potato,1300
13-02-14,AGRA,Potato,600
13-02-14,DEHRADUN,Potato,900
13-02-14,RAIPUR,Potato,1100
13-02-14,PANAJI,Potato,1400
13-02-14,AHMEDABAD,Potato,1800
13-02-14,RAJKOT,Potato,900
13-02-14,BHOPAL,Potato,NA
13-02-14,INDORE,Potato,750
13-02-14,GWALIOR,Potato,1800
13-02-14,JABALPUR,Potato,1000
13-02-14,MUMBAI,Potato,1050
13-02-14,NAGPUR,Potato,1000
13-02-14,JAIPUR,Potato,500
13-02-14,JODHPUR,Potato,850
13-02-14,KOTA,Potato,1500
13-02-14,PATNA,Potato,800
13-02-14,BHAGALPUR,Potato,NA
13-02-14,RANCHI,Potato,NA
13-02-14,BHUBANESHWAR,Potato,700
13-02-14,CUTTACK,Potato,730
13-02-14,SAMBALPUR,Potato,680
13-02-14,ROURKELA,Potato,800
13-02-14,KOLKATA,Potato,600
13-02-14,SILIGURI,Potato,600
13-02-14,PORT BLAIR,Potato,NA
13-02-14,ITANAGAR,Potato,NA
13-02-14,GUWAHATI,Potato,700
13-02-14,SHILLONG,Potato,1000
13-02-14,AIZWAL,Potato,2400
13-02-14,DIMAPUR,Potato,1700
13-02-14,AGARTALA,Potato,NA
13-02-14,VIJAYWADA,Potato,1300
13-02-14,VISAKHAPATNAM,Potato,800
13-02-14,BENGALURU,Potato,1700
13-02-14,DHARWAD,Potato,1600
13-02-14,T.PURAM,Potato,2100
13-02-14,ERNAKULAM,Potato,2000
13-02-14,KOZHIKODE,Potato,1600
13-02-14,PUDUCHERRY,Potato,1500
13-02-14,CHENNAI,Potato,800
13-02-14,DINDIGUL,Potato,1500
13-02-14,THIRUCHIRAPALLI,Potato,1400
13-02-14,HYDERABAD,Potato,1400
14-02-14,CHANDIGARH,Potato,NA
14-02-14,DELHI,Potato,725
14-02-14,HISAR,Potato,NA
14-02-14,KARNAL,Potato,NA
14-02-14,SHIMLA,Potato,NA
14-02-14,MANDI,Potato,NA
14-02-14,SRINAGAR,Potato,NA
14-02-14,JAMMU,Potato,950
14-02-14,AMRITSAR,Potato,1100
14-02-14,LUDHIANA,Potato,NA
14-02-14,BATHINDA,Potato,NA
14-02-14,LUCKNOW,Potato,800
14-02-14,KANPUR,Potato,800
14-02-14,VARANASI,Potato,1300
14-02-14,AGRA,Potato,600
14-02-14,DEHRADUN,Potato,NA
14-02-14,RAIPUR,Potato,1100
14-02-14,PANAJI,Potato,NA
14-02-14,AHMEDABAD,Potato,1800
14-02-14,RAJKOT,Potato,855
14-02-14,BHOPAL,Potato,NA
14-02-14,INDORE,Potato,NA
14-02-14,GWALIOR,Potato,NA
14-02-14,JABALPUR,Potato,NA
14-02-14,MUMBAI,Potato,1050
14-02-14,NAGPUR,Potato,1000
14-02-14,JAIPUR,Potato,500
14-02-14,JODHPUR,Potato,850
14-02-14,KOTA,Potato,1000
14-02-14,PATNA,Potato,1000
14-02-14,BHAGALPUR,Potato,800
14-02-14,RANCHI,Potato,NA
14-02-14,BHUBANESHWAR,Potato,700
14-02-14,CUTTACK,Potato,730
14-02-14,SAMBALPUR,Potato,680
14-02-14,ROURKELA,Potato,800
14-02-14,KOLKATA,Potato,600
14-02-14,SILIGURI,Potato,500
14-02-14,PORT BLAIR,Potato,2100
14-02-14,ITANAGAR,Potato,NA
14-02-14,GUWAHATI,Potato,NA
